Date,Hour,Consumption,Datetime,is_religious_holiday,is_normal_holiday,is_special_day
13.08.2019,12:00,28199.36,13/08/2019 12:00,1,0,0
13.08.2019,13:00,28187.74,13/08/2019 13:00,1,0,0
13.08.2019,14:00,28440.72,13/08/2019 14:00,1,0,0
13.08.2019,15:00,28935.51,13/08/2019 15:00,1,0,0
13.08.2019,16:00,29484.17,13/08/2019 16:00,1,0,0
13.08.2019,17:00,30551.19,13/08/2019 17:00,1,0,0
13.08.2019,18:00,31611.79,13/08/2019 18:00,1,0,0
13.08.2019,19:00,32710.61,13/08/2019 19:00,1,0,0
13.08.2019,20:00,34098.35,13/08/2019 20:00,1,0,0
13.08.2019,21:00,33764.57,13/08/2019 21:00,1,0,0
13.08.2019,22:00,32956.04,13/08/2019 22:00,1,0,0
13.08.2019,23:00,31882.74,13/08/2019 23:00,1,0,0
14.08.2019,00:00,30251.12,14/08/2019 00:00,1,0,0
14.08.2019,01:00,28739.24,14/08/2019 01:00,1,0,0
14.08.2019,02:00,27522.4,14/08/2019 02:00,1,0,0
14.08.2019,03:00,26555.47,14/08/2019 03:00,1,0,0
14.08.2019,04:00,26245.98,14/08/2019 04:00,1,0,0
14.08.2019,05:00,25687.29,14/08/2019 05:00,1,0,0
14.08.2019,06:00,24687.69,14/08/2019 06:00,1,0,0
14.08.2019,07:00,25235.19,14/08/2019 07:00,1,0,0
14.08.2019,08:00,26499.74,14/08/2019 08:00,1,0,0
14.08.2019,09:00,27856.88,14/08/2019 09:00,1,0,0
14.08.2019,10:00,29100.86,14/08/2019 10:00,1,0,0
14.08.2019,11:00,29978.77,14/08/2019 11:00,1,0,0
14.08.2019,12:00,30815.32,14/08/2019 12:00,1,0,0
14.08.2019,13:00,31057.25,14/08/2019 13:00,1,0,0
14.08.2019,14:00,31460.5,14/08/2019 14:00,1,0,0
14.08.2019,15:00,31570.85,14/08/2019 15:00,1,0,0
14.08.2019,16:00,31946.96,14/08/2019 16:00,1,0,0
14.08.2019,17:00,32574.37,14/08/2019 17:00,1,0,0
14.08.2019,18:00,33047.06,14/08/2019 18:00,1,0,0
14.08.2019,19:00,34095.41,14/08/2019 19:00,1,0,0
14.08.2019,20:00,35677.79,14/08/2019 20:00,1,0,0
14.08.2019,21:00,34934.3,14/08/2019 21:00,1,0,0
14.08.2019,22:00,34014.71,14/08/2019 22:00,1,0,0
14.08.2019,23:00,33262.59,14/08/2019 23:00,1,0,0
15.08.2019,00:00,31991.03,15/08/2019 00:00,0,0,0
15.08.2019,01:00,30513.33,15/08/2019 01:00,0,0,0
15.08.2019,02:00,29438.32,15/08/2019 02:00,0,0,0
15.08.2019,03:00,28638.84,15/08/2019 03:00,0,0,0
15.08.2019,04:00,28326.13,15/08/2019 04:00,0,0,0
15.08.2019,05:00,27991.41,15/08/2019 05:00,0,0,0
15.08.2019,06:00,27203.95,15/08/2019 06:00,0,0,0
15.08.2019,07:00,28581.55,15/08/2019 07:00,0,0,0
15.08.2019,08:00,33334.8,15/08/2019 08:00,0,0,0
15.08.2019,09:00,36140.33,15/08/2019 09:00,0,0,0
15.08.2019,10:00,37278.37,15/08/2019 10:00,0,0,0
15.08.2019,11:00,38344.71,15/08/2019 11:00,0,0,0
15.08.2019,12:00,37829.29,15/08/2019 12:00,0,0,0
15.08.2019,13:00,38876.13,15/08/2019 13:00,0,0,0
15.08.2019,14:00,39571.75,15/08/2019 14:00,0,0,0
15.08.2019,15:00,39575.61,15/08/2019 15:00,0,0,0
15.08.2019,16:00,39680.09,15/08/2019 16:00,0,0,0
15.08.2019,17:00,39146.87,15/08/2019 17:00,0,0,0
15.08.2019,18:00,38254.06,15/08/2019 18:00,0,0,0
15.08.2019,19:00,38354.84,15/08/2019 19:00,0,0,0
15.08.2019,20:00,39719.18,15/08/2019 20:00,0,0,0
15.08.2019,21:00,39144.72,15/08/2019 21:00,0,0,0
15.08.2019,22:00,37893.5,15/08/2019 22:00,0,0,0
15.08.2019,23:00,36597.9,15/08/2019 23:00,0,0,0
16.08.2019,00:00,34688.93,16/08/2019 00:00,0,0,0
16.08.2019,01:00,32944.51,16/08/2019 01:00,0,0,0
16.08.2019,02:00,31791.05,16/08/2019 02:00,0,0,0
16.08.2019,03:00,31062.26,16/08/2019 03:00,0,0,0
16.08.2019,04:00,30435.6,16/08/2019 04:00,0,0,0
16.08.2019,05:00,30197.77,16/08/2019 05:00,0,0,0
16.08.2019,06:00,29332.04,16/08/2019 06:00,0,0,0
16.08.2019,07:00,30602.97,16/08/2019 07:00,0,0,0
16.08.2019,08:00,34185.03,16/08/2019 08:00,0,0,0
16.08.2019,09:00,36472.17,16/08/2019 09:00,0,0,0
16.08.2019,10:00,37501.65,16/08/2019 10:00,0,0,0
16.08.2019,11:00,38046.43,16/08/2019 11:00,0,0,0
16.08.2019,12:00,36962.08,16/08/2019 12:00,0,0,0
16.08.2019,13:00,36683.79,16/08/2019 13:00,0,0,0
16.08.2019,14:00,38580.14,16/08/2019 14:00,0,0,0
16.08.2019,15:00,38344.77,16/08/2019 15:00,0,0,0
16.08.2019,16:00,38933.08,16/08/2019 16:00,0,0,0
16.08.2019,17:00,38298.27,16/08/2019 17:00,0,0,0
16.08.2019,18:00,37665.12,16/08/2019 18:00,0,0,0
16.08.2019,19:00,37845.15,16/08/2019 19:00,0,0,0
16.08.2019,20:00,39340.6,16/08/2019 20:00,0,0,0
16.08.2019,21:00,38093.47,16/08/2019 21:00,0,0,0
16.08.2019,22:00,37276.07,16/08/2019 22:00,0,0,0
16.08.2019,23:00,35754.36,16/08/2019 23:00,0,0,0
17.08.2019,00:00,34314.13,17/08/2019 00:00,0,0,0
17.08.2019,01:00,32795.36,17/08/2019 01:00,0,0,0
17.08.2019,02:00,31582.36,17/08/2019 02:00,0,0,0
17.08.2019,03:00,30824.42,17/08/2019 03:00,0,0,0
17.08.2019,04:00,30296.64,17/08/2019 04:00,0,0,0
17.08.2019,05:00,29708.08,17/08/2019 05:00,0,0,0
17.08.2019,06:00,28626.97,17/08/2019 06:00,0,0,0
17.08.2019,07:00,29366.51,17/08/2019 07:00,0,0,0
17.08.2019,08:00,31748.44,17/08/2019 08:00,0,0,0
17.08.2019,09:00,33857.66,17/08/2019 09:00,0,0,0
17.08.2019,10:00,35137.44,17/08/2019 10:00,0,0,0
17.08.2019,11:00,35870.07,17/08/2019 11:00,0,0,0
17.08.2019,12:00,35009.95,17/08/2019 12:00,0,0,0
17.08.2019,13:00,35476.89,17/08/2019 13:00,0,0,0
17.08.2019,14:00,35747.88,17/08/2019 14:00,0,0,0
17.08.2019,15:00,35572.13,17/08/2019 15:00,0,0,0
17.08.2019,16:00,35632.06,17/08/2019 16:00,0,0,0
17.08.2019,17:00,35731.53,17/08/2019 17:00,0,0,0
17.08.2019,18:00,35967.08,17/08/2019 18:00,0,0,0
17.08.2019,19:00,36666.63,17/08/2019 19:00,0,0,0
17.08.2019,20:00,37761.62,17/08/2019 20:00,0,0,0
17.08.2019,21:00,36754.48,17/08/2019 21:00,0,0,0
17.08.2019,22:00,35864.34,17/08/2019 22:00,0,0,0
17.08.2019,23:00,34408.88,17/08/2019 23:00,0,0,0
18.08.2019,00:00,32808.8,18/08/2019 00:00,0,0,0
18.08.2019,01:00,31227.06,18/08/2019 01:00,0,0,0
18.08.2019,02:00,30106.81,18/08/2019 02:00,0,0,0
18.08.2019,03:00,29070.37,18/08/2019 03:00,0,0,0
18.08.2019,04:00,28665.26,18/08/2019 04:00,0,0,0
18.08.2019,05:00,28176.99,18/08/2019 05:00,0,0,0
18.08.2019,06:00,26752.23,18/08/2019 06:00,0,0,0
18.08.2019,07:00,26951.35,18/08/2019 07:00,0,0,0
18.08.2019,08:00,28054.41,18/08/2019 08:00,0,0,0
18.08.2019,09:00,29200.53,18/08/2019 09:00,0,0,0
18.08.2019,10:00,30141.65,18/08/2019 10:00,0,0,0
18.08.2019,11:00,30489.5,18/08/2019 11:00,0,0,0
18.08.2019,12:00,30697.41,18/08/2019 12:00,0,0,0
18.08.2019,13:00,31230.61,18/08/2019 13:00,0,0,0
18.08.2019,14:00,31611.07,18/08/2019 14:00,0,0,0
18.08.2019,15:00,31788.27,18/08/2019 15:00,0,0,0
18.08.2019,16:00,31985.67,18/08/2019 16:00,0,0,0
18.08.2019,17:00,32658.18,18/08/2019 17:00,0,0,0
18.08.2019,18:00,33200.16,18/08/2019 18:00,0,0,0
18.08.2019,19:00,34551.62,18/08/2019 19:00,0,0,0
18.08.2019,20:00,35646.86,18/08/2019 20:00,0,0,0
18.08.2019,21:00,35152.33,18/08/2019 21:00,0,0,0
18.08.2019,22:00,34434.34,18/08/2019 22:00,0,0,0
18.08.2019,23:00,33391.57,18/08/2019 23:00,0,0,0
19.08.2019,00:00,32173.44,19/08/2019 00:00,0,0,0
19.08.2019,01:00,30721.68,19/08/2019 01:00,0,0,0
19.08.2019,02:00,29640.1,19/08/2019 02:00,0,0,0
19.08.2019,03:00,28952.1,19/08/2019 03:00,0,0,0
19.08.2019,04:00,28844.69,19/08/2019 04:00,0,0,0
19.08.2019,05:00,28505.18,19/08/2019 05:00,0,0,0
19.08.2019,06:00,27709.68,19/08/2019 06:00,0,0,0
19.08.2019,07:00,29361.44,19/08/2019 07:00,0,0,0
19.08.2019,08:00,34434.41,19/08/2019 08:00,0,0,0
19.08.2019,09:00,37401.97,19/08/2019 09:00,0,0,0
19.08.2019,10:00,38078.11,19/08/2019 10:00,0,0,0
19.08.2019,11:00,38746.73,19/08/2019 11:00,0,0,0
19.08.2019,12:00,37713.9,19/08/2019 12:00,0,0,0
19.08.2019,13:00,38746.47,19/08/2019 13:00,0,0,0
19.08.2019,14:00,39815.08,19/08/2019 14:00,0,0,0
19.08.2019,15:00,39974.44,19/08/2019 15:00,0,0,0
19.08.2019,16:00,39987.09,19/08/2019 16:00,0,0,0
19.08.2019,17:00,39910.51,19/08/2019 17:00,0,0,0
19.08.2019,18:00,38876.73,19/08/2019 18:00,0,0,0
19.08.2019,19:00,39359.75,19/08/2019 19:00,0,0,0
19.08.2019,20:00,40335.26,19/08/2019 20:00,0,0,0
19.08.2019,21:00,39426.64,19/08/2019 21:00,0,0,0
19.08.2019,22:00,38346.5,19/08/2019 22:00,0,0,0
19.08.2019,23:00,36822.45,19/08/2019 23:00,0,0,0
20.08.2019,00:00,35176.97,20/08/2019 00:00,0,0,0
20.08.2019,01:00,33819.02,20/08/2019 01:00,0,0,0
20.08.2019,02:00,32674.91,20/08/2019 02:00,0,0,0
20.08.2019,03:00,31951.96,20/08/2019 03:00,0,0,0
20.08.2019,04:00,31541.76,20/08/2019 04:00,0,0,0
20.08.2019,05:00,30880.57,20/08/2019 05:00,0,0,0
20.08.2019,06:00,30186.69,20/08/2019 06:00,0,0,0
20.08.2019,07:00,31518.93,20/08/2019 07:00,0,0,0
20.08.2019,08:00,35917.83,20/08/2019 08:00,0,0,0
20.08.2019,09:00,38532.16,20/08/2019 09:00,0,0,0
20.08.2019,10:00,39215.1,20/08/2019 10:00,0,0,0
20.08.2019,11:00,40128.87,20/08/2019 11:00,0,0,0
20.08.2019,12:00,38976.85,20/08/2019 12:00,0,0,0
20.08.2019,13:00,39991.2,20/08/2019 13:00,0,0,0
20.08.2019,14:00,41023.48,20/08/2019 14:00,0,0,0
20.08.2019,15:00,41213.95,20/08/2019 15:00,0,0,0
20.08.2019,16:00,41491.88,20/08/2019 16:00,0,0,0
20.08.2019,17:00,40921.62,20/08/2019 17:00,0,0,0
20.08.2019,18:00,39598.1,20/08/2019 18:00,0,0,0
20.08.2019,19:00,39834.3,20/08/2019 19:00,0,0,0
20.08.2019,20:00,40773.38,20/08/2019 20:00,0,0,0
20.08.2019,21:00,39812.42,20/08/2019 21:00,0,0,0
20.08.2019,22:00,38770.62,20/08/2019 22:00,0,0,0
20.08.2019,23:00,37097.17,20/08/2019 23:00,0,0,0
21.08.2019,00:00,34793.05,21/08/2019 00:00,0,0,0
21.08.2019,01:00,33449.49,21/08/2019 01:00,0,0,0
21.08.2019,02:00,32477.6,21/08/2019 02:00,0,0,0
21.08.2019,03:00,31596.82,21/08/2019 03:00,0,0,0
21.08.2019,04:00,31311.45,21/08/2019 04:00,0,0,0
21.08.2019,05:00,31029.53,21/08/2019 05:00,0,0,0
21.08.2019,06:00,30290.95,21/08/2019 06:00,0,0,0
21.08.2019,07:00,31608.25,21/08/2019 07:00,0,0,0
21.08.2019,08:00,35993.08,21/08/2019 08:00,0,0,0
21.08.2019,09:00,38439.73,21/08/2019 09:00,0,0,0
21.08.2019,10:00,39216.28,21/08/2019 10:00,0,0,0
21.08.2019,11:00,39985.53,21/08/2019 11:00,0,0,0
21.08.2019,12:00,38934.07,21/08/2019 12:00,0,0,0
21.08.2019,13:00,40086.11,21/08/2019 13:00,0,0,0
21.08.2019,14:00,41256.91,21/08/2019 14:00,0,0,0
21.08.2019,15:00,41484.75,21/08/2019 15:00,0,0,0
21.08.2019,16:00,41407.95,21/08/2019 16:00,0,0,0
21.08.2019,17:00,40868.53,21/08/2019 17:00,0,0,0
21.08.2019,18:00,39882.16,21/08/2019 18:00,0,0,0
21.08.2019,19:00,40260.73,21/08/2019 19:00,0,0,0
21.08.2019,20:00,40984.05,21/08/2019 20:00,0,0,0
21.08.2019,21:00,40184.07,21/08/2019 21:00,0,0,0
21.08.2019,22:00,38794.9,21/08/2019 22:00,0,0,0
21.08.2019,23:00,37382.02,21/08/2019 23:00,0,0,0
22.08.2019,00:00,35007.81,22/08/2019 00:00,0,0,0
22.08.2019,01:00,33581.64,22/08/2019 01:00,0,0,0
22.08.2019,02:00,32617.09,22/08/2019 02:00,0,0,0
22.08.2019,03:00,31749.05,22/08/2019 03:00,0,0,0
22.08.2019,04:00,31436.46,22/08/2019 04:00,0,0,0
22.08.2019,05:00,31166.53,22/08/2019 05:00,0,0,0
22.08.2019,06:00,30026.78,22/08/2019 06:00,0,0,0
22.08.2019,07:00,31248.3,22/08/2019 07:00,0,0,0
22.08.2019,08:00,35694.89,22/08/2019 08:00,0,0,0
22.08.2019,09:00,38686.81,22/08/2019 09:00,0,0,0
22.08.2019,10:00,39619.78,22/08/2019 10:00,0,0,0
22.08.2019,11:00,40629.87,22/08/2019 11:00,0,0,0
22.08.2019,12:00,39509.5,22/08/2019 12:00,0,0,0
22.08.2019,13:00,40576.7,22/08/2019 13:00,0,0,0
22.08.2019,14:00,41919.67,22/08/2019 14:00,0,0,0
22.08.2019,15:00,41936.39,22/08/2019 15:00,0,0,0
22.08.2019,16:00,42259.16,22/08/2019 16:00,0,0,0
22.08.2019,17:00,41902.74,22/08/2019 17:00,0,0,0
22.08.2019,18:00,40710.84,22/08/2019 18:00,0,0,0
22.08.2019,19:00,41024.4,22/08/2019 19:00,0,0,0
22.08.2019,20:00,41803.43,22/08/2019 20:00,0,0,0
22.08.2019,21:00,40799.07,22/08/2019 21:00,0,0,0
22.08.2019,22:00,39641.74,22/08/2019 22:00,0,0,0
22.08.2019,23:00,37854.75,22/08/2019 23:00,0,0,0
23.08.2019,00:00,35895.41,23/08/2019 00:00,0,0,0
23.08.2019,01:00,34374.44,23/08/2019 01:00,0,0,0
23.08.2019,02:00,33086.26,23/08/2019 02:00,0,0,0
23.08.2019,03:00,32152.7,23/08/2019 03:00,0,0,0
23.08.2019,04:00,31812.62,23/08/2019 04:00,0,0,0
23.08.2019,05:00,31417.02,23/08/2019 05:00,0,0,0
23.08.2019,06:00,30668.91,23/08/2019 06:00,0,0,0
23.08.2019,07:00,32085.42,23/08/2019 07:00,0,0,0
23.08.2019,08:00,36547.9,23/08/2019 08:00,0,0,0
23.08.2019,09:00,38426.85,23/08/2019 09:00,0,0,0
23.08.2019,10:00,39932.43,23/08/2019 10:00,0,0,0
23.08.2019,11:00,40810.29,23/08/2019 11:00,0,0,0
23.08.2019,12:00,39426.18,23/08/2019 12:00,0,0,0
23.08.2019,13:00,39317.23,23/08/2019 13:00,0,0,0
23.08.2019,14:00,41928.98,23/08/2019 14:00,0,0,0
23.08.2019,15:00,42389.27,23/08/2019 15:00,0,0,0
23.08.2019,16:00,42651.58,23/08/2019 16:00,0,0,0
23.08.2019,17:00,42158,23/08/2019 17:00,0,0,0
23.08.2019,18:00,40914.09,23/08/2019 18:00,0,0,0
23.08.2019,19:00,40962.42,23/08/2019 19:00,0,0,0
23.08.2019,20:00,41881.02,23/08/2019 20:00,0,0,0
23.08.2019,21:00,40765.44,23/08/2019 21:00,0,0,0
23.08.2019,22:00,39592.09,23/08/2019 22:00,0,0,0
23.08.2019,23:00,38025.86,23/08/2019 23:00,0,0,0
24.08.2019,00:00,36165.32,24/08/2019 00:00,0,0,0
24.08.2019,01:00,34442.33,24/08/2019 01:00,0,0,0
24.08.2019,02:00,33185.71,24/08/2019 02:00,0,0,0
24.08.2019,03:00,32311.47,24/08/2019 03:00,0,0,0
24.08.2019,04:00,31770.09,24/08/2019 04:00,0,0,0
24.08.2019,05:00,31466.67,24/08/2019 05:00,0,0,0
24.08.2019,06:00,30441.67,24/08/2019 06:00,0,0,0
24.08.2019,07:00,31030.25,24/08/2019 07:00,0,0,0
24.08.2019,08:00,34318.39,24/08/2019 08:00,0,0,0
24.08.2019,09:00,36586.19,24/08/2019 09:00,0,0,0
24.08.2019,10:00,37664.17,24/08/2019 10:00,0,0,0
24.08.2019,11:00,38528.08,24/08/2019 11:00,0,0,0
24.08.2019,12:00,37844.63,24/08/2019 12:00,0,0,0
24.08.2019,13:00,38641.03,24/08/2019 13:00,0,0,0
24.08.2019,14:00,39314.48,24/08/2019 14:00,0,0,0
24.08.2019,15:00,39373.78,24/08/2019 15:00,0,0,0
24.08.2019,16:00,39271.67,24/08/2019 16:00,0,0,0
24.08.2019,17:00,39331.77,24/08/2019 17:00,0,0,0
24.08.2019,18:00,39440.91,24/08/2019 18:00,0,0,0
24.08.2019,19:00,40210.84,24/08/2019 19:00,0,0,0
24.08.2019,20:00,40949.44,24/08/2019 20:00,0,0,0
24.08.2019,21:00,39702.73,24/08/2019 21:00,0,0,0
24.08.2019,22:00,38638.16,24/08/2019 22:00,0,0,0
24.08.2019,23:00,37129.6,24/08/2019 23:00,0,0,0
25.08.2019,00:00,35127.83,25/08/2019 00:00,0,0,0
25.08.2019,01:00,32841.87,25/08/2019 01:00,0,0,0
25.08.2019,02:00,32048.08,25/08/2019 02:00,0,0,0
25.08.2019,03:00,31050.72,25/08/2019 03:00,0,0,0
25.08.2019,04:00,30378.86,25/08/2019 04:00,0,0,0
25.08.2019,05:00,29820.01,25/08/2019 05:00,0,0,0
25.08.2019,06:00,28607.26,25/08/2019 06:00,0,0,0
25.08.2019,07:00,28307.76,25/08/2019 07:00,0,0,0
25.08.2019,08:00,28922.13,25/08/2019 08:00,0,0,0
25.08.2019,09:00,30345.28,25/08/2019 09:00,0,0,0
25.08.2019,10:00,31347.79,25/08/2019 10:00,0,0,0
25.08.2019,11:00,32244.19,25/08/2019 11:00,0,0,0
25.08.2019,12:00,32573.18,25/08/2019 12:00,0,0,0
25.08.2019,13:00,33530.42,25/08/2019 13:00,0,0,0
25.08.2019,14:00,34120.81,25/08/2019 14:00,0,0,0
25.08.2019,15:00,34475.57,25/08/2019 15:00,0,0,0
25.08.2019,16:00,34924.44,25/08/2019 16:00,0,0,0
25.08.2019,17:00,35553.04,25/08/2019 17:00,0,0,0
25.08.2019,18:00,36262.68,25/08/2019 18:00,0,0,0
25.08.2019,19:00,37605.65,25/08/2019 19:00,0,0,0
25.08.2019,20:00,38755.95,25/08/2019 20:00,0,0,0
25.08.2019,21:00,38020.26,25/08/2019 21:00,0,0,0
25.08.2019,22:00,37195.43,25/08/2019 22:00,0,0,0
25.08.2019,23:00,35755.95,25/08/2019 23:00,0,0,0
26.08.2019,00:00,34525.52,26/08/2019 00:00,0,0,0
26.08.2019,01:00,32994.98,26/08/2019 01:00,0,0,0
26.08.2019,02:00,31725.82,26/08/2019 02:00,0,0,0
26.08.2019,03:00,30957.93,26/08/2019 03:00,0,0,0
26.08.2019,04:00,30595.74,26/08/2019 04:00,0,0,0
26.08.2019,05:00,30423.87,26/08/2019 05:00,0,0,0
26.08.2019,06:00,29670.18,26/08/2019 06:00,0,0,0
26.08.2019,07:00,31427.07,26/08/2019 07:00,0,0,0
26.08.2019,08:00,37072.29,26/08/2019 08:00,0,0,0
26.08.2019,09:00,40262.4,26/08/2019 09:00,0,0,0
26.08.2019,10:00,41439.73,26/08/2019 10:00,0,0,0
26.08.2019,11:00,41938.98,26/08/2019 11:00,0,0,0
26.08.2019,12:00,40757.13,26/08/2019 12:00,0,0,0
26.08.2019,13:00,42016.38,26/08/2019 13:00,0,0,0
26.08.2019,14:00,43618.31,26/08/2019 14:00,0,0,0
26.08.2019,15:00,43825.73,26/08/2019 15:00,0,0,0
26.08.2019,16:00,44964.94,26/08/2019 16:00,0,0,0
26.08.2019,17:00,44155.29,26/08/2019 17:00,0,0,0
26.08.2019,18:00,42632.06,26/08/2019 18:00,0,0,0
26.08.2019,19:00,43240.03,26/08/2019 19:00,0,0,0
26.08.2019,20:00,43756.12,26/08/2019 20:00,0,0,0
26.08.2019,21:00,42573.63,26/08/2019 21:00,0,0,0
26.08.2019,22:00,41523.47,26/08/2019 22:00,0,0,0
26.08.2019,23:00,39842.73,26/08/2019 23:00,0,0,0
27.08.2019,00:00,37653.42,27/08/2019 00:00,0,0,0
27.08.2019,01:00,35897.35,27/08/2019 01:00,0,0,0
27.08.2019,02:00,34282.83,27/08/2019 02:00,0,0,0
27.08.2019,03:00,33461.1,27/08/2019 03:00,0,0,0
27.08.2019,04:00,32944.35,27/08/2019 04:00,0,0,0
27.08.2019,05:00,32780.75,27/08/2019 05:00,0,0,0
27.08.2019,06:00,32079.49,27/08/2019 06:00,0,0,0
27.08.2019,07:00,33335.86,27/08/2019 07:00,0,0,0
27.08.2019,08:00,38067.01,27/08/2019 08:00,0,0,0
27.08.2019,09:00,40712.18,27/08/2019 09:00,0,0,0
27.08.2019,10:00,41443.29,27/08/2019 10:00,0,0,0
27.08.2019,11:00,42521.92,27/08/2019 11:00,0,0,0
27.08.2019,12:00,41264.39,27/08/2019 12:00,0,0,0
27.08.2019,13:00,42279.21,27/08/2019 13:00,0,0,0
27.08.2019,14:00,43980.52,27/08/2019 14:00,0,0,0
27.08.2019,15:00,44001.49,27/08/2019 15:00,0,0,0
27.08.2019,16:00,44337.9,27/08/2019 16:00,0,0,0
27.08.2019,17:00,43430.89,27/08/2019 17:00,0,0,0
27.08.2019,18:00,42584.39,27/08/2019 18:00,0,0,0
27.08.2019,19:00,42784.32,27/08/2019 19:00,0,0,0
27.08.2019,20:00,43288.92,27/08/2019 20:00,0,0,0
27.08.2019,21:00,42096.98,27/08/2019 21:00,0,0,0
27.08.2019,22:00,41140.24,27/08/2019 22:00,0,0,0
27.08.2019,23:00,39331.04,27/08/2019 23:00,0,0,0
28.08.2019,00:00,36941.43,28/08/2019 00:00,0,0,0
28.08.2019,01:00,35332.65,28/08/2019 01:00,0,0,0
28.08.2019,02:00,34108.14,28/08/2019 02:00,0,0,0
28.08.2019,03:00,33157.62,28/08/2019 03:00,0,0,0
28.08.2019,04:00,32694.21,28/08/2019 04:00,0,0,0
28.08.2019,05:00,32471.43,28/08/2019 05:00,0,0,0
28.08.2019,06:00,31672.41,28/08/2019 06:00,0,0,0
28.08.2019,07:00,32936.57,28/08/2019 07:00,0,0,0
28.08.2019,08:00,37624.29,28/08/2019 08:00,0,0,0
28.08.2019,09:00,40248.6,28/08/2019 09:00,0,0,0
28.08.2019,10:00,40973.04,28/08/2019 10:00,0,0,0
28.08.2019,11:00,41796.62,28/08/2019 11:00,0,0,0
28.08.2019,12:00,40672.3,28/08/2019 12:00,0,0,0
28.08.2019,13:00,41573.97,28/08/2019 13:00,0,0,0
28.08.2019,14:00,43064.67,28/08/2019 14:00,0,0,0
28.08.2019,15:00,43390.13,28/08/2019 15:00,0,0,0
28.08.2019,16:00,43675.39,28/08/2019 16:00,0,0,0
28.08.2019,17:00,43177.37,28/08/2019 17:00,0,0,0
28.08.2019,18:00,41888.03,28/08/2019 18:00,0,0,0
28.08.2019,19:00,42311.26,28/08/2019 19:00,0,0,0
28.08.2019,20:00,42865.1,28/08/2019 20:00,0,0,0
28.08.2019,21:00,41710.68,28/08/2019 21:00,0,0,0
28.08.2019,22:00,40689.56,28/08/2019 22:00,0,0,0
28.08.2019,23:00,38899.21,28/08/2019 23:00,0,0,0
29.08.2019,00:00,36796.9,29/08/2019 00:00,0,0,0
29.08.2019,01:00,35267.13,29/08/2019 01:00,0,0,0
29.08.2019,02:00,33741.92,29/08/2019 02:00,0,0,0
29.08.2019,03:00,32770.99,29/08/2019 03:00,0,0,0
29.08.2019,04:00,31913.39,29/08/2019 04:00,0,0,0
29.08.2019,05:00,31422.75,29/08/2019 05:00,0,0,0
29.08.2019,06:00,30842.53,29/08/2019 06:00,0,0,0
29.08.2019,07:00,31964.74,29/08/2019 07:00,0,0,0
29.08.2019,08:00,36691.4,29/08/2019 08:00,0,0,0
29.08.2019,09:00,39281.55,29/08/2019 09:00,0,0,0
29.08.2019,10:00,40230.56,29/08/2019 10:00,0,0,0
29.08.2019,11:00,41121.81,29/08/2019 11:00,0,0,0
29.08.2019,12:00,40035.5,29/08/2019 12:00,0,0,0
29.08.2019,13:00,41209.52,29/08/2019 13:00,0,0,0
29.08.2019,14:00,42623.13,29/08/2019 14:00,0,0,0
29.08.2019,15:00,42887.21,29/08/2019 15:00,0,0,0
29.08.2019,16:00,43009.4,29/08/2019 16:00,0,0,0
29.08.2019,17:00,42547.27,29/08/2019 17:00,0,0,0
29.08.2019,18:00,41295.96,29/08/2019 18:00,0,0,0
29.08.2019,19:00,41595.6,29/08/2019 19:00,0,0,0
29.08.2019,20:00,42013.43,29/08/2019 20:00,0,0,0
29.08.2019,21:00,40768.71,29/08/2019 21:00,0,0,0
29.08.2019,22:00,39386.39,29/08/2019 22:00,0,0,0
29.08.2019,23:00,37693.32,29/08/2019 23:00,0,0,0
30.08.2019,00:00,35276.08,30/08/2019 00:00,0,1,0
30.08.2019,01:00,33409.44,30/08/2019 01:00,0,1,0
30.08.2019,02:00,32125.52,30/08/2019 02:00,0,1,0
30.08.2019,03:00,31060.45,30/08/2019 03:00,0,1,0
30.08.2019,04:00,30638.66,30/08/2019 04:00,0,1,0
30.08.2019,05:00,30186.13,30/08/2019 05:00,0,1,0
30.08.2019,06:00,29033.91,30/08/2019 06:00,0,1,0
30.08.2019,07:00,29564.68,30/08/2019 07:00,0,1,0
30.08.2019,08:00,32384.03,30/08/2019 08:00,0,1,0
30.08.2019,09:00,34319.86,30/08/2019 09:00,0,1,0
30.08.2019,10:00,35281.18,30/08/2019 10:00,0,1,0
30.08.2019,11:00,36029.92,30/08/2019 11:00,0,1,0
30.08.2019,12:00,35148,30/08/2019 12:00,0,1,0
30.08.2019,13:00,34776.91,30/08/2019 13:00,0,1,0
30.08.2019,14:00,36706.11,30/08/2019 14:00,0,1,0
30.08.2019,15:00,37058.13,30/08/2019 15:00,0,1,0
30.08.2019,16:00,37373.59,30/08/2019 16:00,0,1,0
30.08.2019,17:00,37476.18,30/08/2019 17:00,0,1,0
30.08.2019,18:00,37127.07,30/08/2019 18:00,0,1,0
30.08.2019,19:00,37650.92,30/08/2019 19:00,0,1,0
30.08.2019,20:00,37862.37,30/08/2019 20:00,0,1,0
30.08.2019,21:00,36440.09,30/08/2019 21:00,0,1,0
30.08.2019,22:00,35233.16,30/08/2019 22:00,0,1,0
30.08.2019,23:00,34052.32,30/08/2019 23:00,0,1,0
31.08.2019,00:00,32636.61,31/08/2019 00:00,0,0,0
31.08.2019,01:00,31211.52,31/08/2019 01:00,0,0,0
31.08.2019,02:00,30107.14,31/08/2019 02:00,0,0,0
